inventory_serial,slide_no,state,district,slide_name,location_description,latitude,longitude,material_involved,movement_type,history_raw,reported_history_date,source_pdf_path,source_pdf_page,source_table_label,source_row_text,spatial_linkage_status,matched_village_lgd_code,matched_village_name_en
27489,TN/NIL/58A11/2015-16/340,Tamil Nadu,Nilgiri,,Sillahalla,11.313611,76.648333,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,695,LANDSLIDE INVENTORY (Field vaidated),27489 TN/NIL/58A11/2015-16/340 Tamil Nadu Nilgiri Sillahalla 11.313611 76.648333 Debris Slide NA,EXACT_POLYGON_MATCH,635117,Ithalar 1
27490,TN/NIL/58A11/2015-16/339,Tamil Nadu,Nilgiri,,Sillahalla,11.313889,76.650278,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,695,LANDSLIDE INVENTORY (Field vaidated),27490 TN/NIL/58A11/2015-16/339 Tamil Nadu Nilgiri Sillahalla 11.313889 76.650278 Debris Slide NA,EXACT_POLYGON_MATCH,635117,Ithalar 1
27491,TN/NIL/58A11/2015-16/341,Tamil Nadu,Nilgiri,,Sillahalla,11.313889,76.648611,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,695,LANDSLIDE INVENTORY (Field vaidated),27491 TN/NIL/58A11/2015-16/341 Tamil Nadu Nilgiri Sillahalla 11.313889 76.648611 Debris Slide NA,EXACT_POLYGON_MATCH,635117,Ithalar 1
27492,TN/NIL/58A11/2015-16/342,Tamil Nadu,Nilgiri,,Sillahalla,11.314444,76.648333,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,695,LANDSLIDE INVENTORY (Field vaidated),27492 TN/NIL/58A11/2015-16/342 Tamil Nadu Nilgiri Sillahalla 11.314444 76.648333 Debris Slide NA,EXACT_POLYGON_MATCH,635117,Ithalar 1
27493,TN/NIL/58A15/2015-16/287,Tamil Nadu,Nilgiri,,Sillahalla,11.31472,76.64861,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,695,LANDSLIDE INVENTORY (Field vaidated),27493 TN/NIL/58A15/2015-16/287 Tamil Nadu Nilgiri Sillahalla 11.31472 76.64861 Debris Slide NA,EXACT_POLYGON_MATCH,635117,Ithalar 1
27494,TN/NIL/58A11/2015-16/138,Tamil Nadu,Nilgiri,,Devashola village,11.314722,76.686944,Debris,Subsidence,NA,,data/raw/events/landslide_report.pdf,695,LANDSLIDE INVENTORY (Field vaidated),27494 TN/NIL/58A11/2015-16/138 Tamil Nadu Nilgiri Devashola village 11.314722 76.686944 Debris Subsidence NA,EXACT_POLYGON_MATCH,635119,Balacola-1
27495,TN/NIL/58A11/2015-16/338,Tamil Nadu,Nilgiri,,Sillahalla,11.315556,76.65,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,695,LANDSLIDE INVENTORY (Field vaidated),27495 TN/NIL/58A11/2015-16/338 Tamil Nadu Nilgiri Sillahalla 11.315556 76.65 Debris Slide NA,EXACT_POLYGON_MATCH,635117,Ithalar 1
27496,TN/NIL/58A11/2015-16/160,Tamil Nadu,Nilgiri,,Emarald village,11.315833,76.622222,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,695,LANDSLIDE INVENTORY (Field vaidated),27496 TN/NIL/58A11/2015-16/160 Tamil Nadu Nilgiri Emarald village 11.315833 76.622222 Debris Slide NA,EXACT_POLYGON_MATCH,635118,Mulligoor
27497,TN/NIL/58A11/2015-16/136,Tamil Nadu,Nilgiri,,Kaichola to Devashola village,11.316389,76.688333,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,695,LANDSLIDE INVENTORY (Field vaidated),27497 TN/NIL/58A11/2015-16/136 Tamil Nadu Nilgiri Kaichola to Devashola village 11.316389 76.688333 Debris Slide NA,EXACT_POLYGON_MATCH,635119,Balacola-1
27498,TN/NIL/58A11/2015-16/137,Tamil Nadu,Nilgiri,,Devashola village,11.316389,76.688333,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,695,LANDSLIDE INVENTORY (Field vaidated),27498 TN/NIL/58A11/2015-16/137 Tamil Nadu Nilgiri Devashola village 11.316389 76.688333 Debris Slide NA,EXACT_POLYGON_MATCH,635119,Balacola-1
27499,TN/NIL/58A11/2015-16/139,Tamil Nadu,Nilgiri,,Devashola village,11.3175,76.69,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,695,LANDSLIDE INVENTORY (Field vaidated),27499 TN/NIL/58A11/2015-16/139 Tamil Nadu Nilgiri Devashola village 11.3175 76.69 Debris Slide NA,EXACT_POLYGON_MATCH,635119,Balacola-1
27500,TN/NIL/58A11/2015-16/141,Tamil Nadu,Nilgiri,,Devashola village,11.3175,76.690833,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,695,LANDSLIDE INVENTORY (Field vaidated),27500 TN/NIL/58A11/2015-16/141 Tamil Nadu Nilgiri Devashola village 11.3175 76.690833 Debris Slide NA,EXACT_POLYGON_MATCH,635119,Balacola-1
27501,TN/NIL/58A11/2015-16/75,Tamil Nadu,Nilgiri,,"Emarald to Avalanche, MS.No:17/4",11.318333,76.624444,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,695,LANDSLIDE INVENTORY (Field vaidated),"27501 TN/NIL/58A11/2015-16/75 Tamil Nadu Nilgiri Emarald to Avalanche, 11.318333 76.624444 Debris Slide NA MS.No:17/4",EXACT_POLYGON_MATCH,635117,Ithalar 1
27502,TN/NIL/58A11/2015-16/149,Tamil Nadu,Nilgiri,,Devashola village,11.318333,76.691111,Debris,Subsidence,NA,,data/raw/events/landslide_report.pdf,695,LANDSLIDE INVENTORY (Field vaidated),27502 TN/NIL/58A11/2015-16/149 Tamil Nadu Nilgiri Devashola village 11.318333 76.691111 Debris Subsidence NA,EXACT_POLYGON_MATCH,635119,Balacola-1
27503,TN/NIL/58A15/2015-16/313,Tamil Nadu,Nilgiri,,"HPB.No: 1/8, Thangadu to Kathadimattam",11.318333,76.678611,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,695,LANDSLIDE INVENTORY (Field vaidated),"27503 TN/NIL/58A15/2015-16/313 Tamil Nadu Nilgiri HPB.No: 1/8, Thangadu to 11.318333 76.678611 Debris Slide NA Kathadimattam",EXACT_POLYGON_MATCH,635119,Balacola-1
27504,TN/NIL/58A11/2015-16/95,Tamil Nadu,Nilgiri,,Tangadu village,11.318611,76.663889,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,695,LANDSLIDE INVENTORY (Field vaidated),27504 TN/NIL/58A11/2015-16/95 Tamil Nadu Nilgiri Tangadu village 11.318611 76.663889 Debris Slide NA,EXACT_POLYGON_MATCH,635119,Balacola-1
27505,TN/NIL/58A11/2015-16/94,Tamil Nadu,Nilgiri,,Tangadu village,11.318889,76.666389,Earth,Slide,NA,,data/raw/events/landslide_report.pdf,695,LANDSLIDE INVENTORY (Field vaidated),27505 TN/NIL/58A11/2015-16/94 Tamil Nadu Nilgiri Tangadu village 11.318889 76.666389 Earth Slide NA,EXACT_POLYGON_MATCH,635119,Balacola-1
27506,TN/NIL/58A11/2015-16/77,Tamil Nadu,Nilgiri,,Emarald village,11.319444,76.622222,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,695,LANDSLIDE INVENTORY (Field vaidated),27506 TN/NIL/58A11/2015-16/77 Tamil Nadu Nilgiri Emarald village 11.319444 76.622222 Debris Slide NA,EXACT_POLYGON_MATCH,635117,Ithalar 1
27507,TN/NIL/58A15/2015-16/314,Tamil Nadu,Nilgiri,,Thangadu to Kathadimattam,11.319722,76.680278,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,695,LANDSLIDE INVENTORY (Field vaidated),27507 TN/NIL/58A15/2015-16/314 Tamil Nadu Nilgiri Thangadu to Kathadimattam 11.319722 76.680278 Debris Slide NA,EXACT_POLYGON_MATCH,635119,Balacola-1
27508,TN/NIL/58A11/2015-16/131,Tamil Nadu,Nilgiri,,Sunny Dale Tea Estate,11.320833,76.726389,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,695,LANDSLIDE INVENTORY (Field vaidated),27508 TN/NIL/58A11/2015-16/131 Tamil Nadu Nilgiri Sunny Dale Tea Estate 11.320833 76.726389 Debris Slide NA,NO_EXACT_POLYGON_MATCH,,
27509,TN/NIL/58A11/2015-16/128,Tamil Nadu,Nilgiri,,2.5 km ESE of Koderi village,11.320833,76.726389,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,695,LANDSLIDE INVENTORY (Field vaidated),27509 TN/NIL/58A11/2015-16/128 Tamil Nadu Nilgiri 2.5 km ESE of Koderi village 11.320833 76.726389 Debris Slide NA,NO_EXACT_POLYGON_MATCH,,
27510,TN/NIL/58A11/2015-16/118,Tamil Nadu,Nilgiri,,Selas village,11.321111,76.75,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,695,LANDSLIDE INVENTORY (Field vaidated),27510 TN/NIL/58A11/2015-16/118 Tamil Nadu Nilgiri Selas village 11.321111 76.75 Debris Slide NA,NO_EXACT_POLYGON_MATCH,,
27511,TN/NIL/58A11/2015-16/129,Tamil Nadu,Nilgiri,,Kanthala towards Kundha,11.321667,76.726389,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,695,LANDSLIDE INVENTORY (Field vaidated),27511 TN/NIL/58A11/2015-16/129 Tamil Nadu Nilgiri Kanthala towards Kundha 11.321667 76.726389 Debris Slide NA,NO_EXACT_POLYGON_MATCH,,
27512,TN/NIL/58A11/2015-16/120,Tamil Nadu,Nilgiri,,Kakkachi village,11.321944,76.741389,Earth,Slide,NA,,data/raw/events/landslide_report.pdf,696,LANDSLIDE INVENTORY (Field vaidated),27512 TN/NIL/58A11/2015-16/120 Tamil Nadu Nilgiri Kakkachi village 11.321944 76.741389 Earth Slide NA,NO_EXACT_POLYGON_MATCH,,
27513,TN/NIL/58A11/2015-16/117,Tamil Nadu,Nilgiri,,Selas village,11.322778,76.747222,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,696,LANDSLIDE INVENTORY (Field vaidated),27513 TN/NIL/58A11/2015-16/117 Tamil Nadu Nilgiri Selas village 11.322778 76.747222 Debris Slide NA,NO_EXACT_POLYGON_MATCH,,
27514,TN/NIL/58A11/2015-16/76,Tamil Nadu,Nilgiri,,Tea garden in Emerald village,11.323611,76.629167,Earth,Slide,NA,,data/raw/events/landslide_report.pdf,696,LANDSLIDE INVENTORY (Field vaidated),27514 TN/NIL/58A11/2015-16/76 Tamil Nadu Nilgiri Tea garden in Emerald village 11.323611 76.629167 Earth Slide NA,EXACT_POLYGON_MATCH,635117,Ithalar 1
27515,TN/NIL/58A11/2015-16/119,Tamil Nadu,Nilgiri,,Selas village near outlet of tunnel,11.323611,76.739167,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,696,LANDSLIDE INVENTORY (Field vaidated),27515 TN/NIL/58A11/2015-16/119 Tamil Nadu Nilgiri Selas village near outlet of 11.323611 76.739167 Debris Slide NA tunnel,NO_EXACT_POLYGON_MATCH,,
27516,TN/NIL/58A15/2015-16/308,Tamil Nadu,Nilgiri,,Runnymede Tea Estate,11.323611,76.791389,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,696,LANDSLIDE INVENTORY (Field vaidated),27516 TN/NIL/58A15/2015-16/308 Tamil Nadu Nilgiri Runnymede Tea Estate 11.323611 76.791389 Debris Slide NA,NO_EXACT_POLYGON_MATCH,,
27517,TN/NIL/58A11/2015-16/116,Tamil Nadu,Nilgiri,,Selas village,11.324444,76.748333,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,696,LANDSLIDE INVENTORY (Field vaidated),27517 TN/NIL/58A11/2015-16/116 Tamil Nadu Nilgiri Selas village 11.324444 76.748333 Debris Slide NA,NO_EXACT_POLYGON_MATCH,,
27518,TN/NIL/58A15/2015-16/307,Tamil Nadu,Nilgiri,,Runnymede Tea Estate,11.324444,76.793056,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,696,LANDSLIDE INVENTORY (Field vaidated),27518 TN/NIL/58A15/2015-16/307 Tamil Nadu Nilgiri Runnymede Tea Estate 11.324444 76.793056 Debris Slide NA,NO_EXACT_POLYGON_MATCH,,
27519,TN/NIL/58A15/2015-16/310,Tamil Nadu,Nilgiri,,Runnymede Tea Estate,11.324444,76.790278,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,696,LANDSLIDE INVENTORY (Field vaidated),27519 TN/NIL/58A15/2015-16/310 Tamil Nadu Nilgiri Runnymede Tea Estate 11.324444 76.790278 Debris Slide NA,NO_EXACT_POLYGON_MATCH,,
27520,TN/NIL/58A11/2015-16/93,Tamil Nadu,Nilgiri,,B. Manihatti towards Tangadu,11.325278,76.665556,Debris,Subsidence,NA,,data/raw/events/landslide_report.pdf,696,LANDSLIDE INVENTORY (Field vaidated),27520 TN/NIL/58A11/2015-16/93 Tamil Nadu Nilgiri B. Manihatti towards Tangadu 11.325278 76.665556 Debris Subsidence NA,EXACT_POLYGON_MATCH,635119,Balacola-1
27521,TN/NIL/58A15/2015-16/309,Tamil Nadu,Nilgiri,,Runnymede Tea Estate,11.325556,76.790833,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,696,LANDSLIDE INVENTORY (Field vaidated),27521 TN/NIL/58A15/2015-16/309 Tamil Nadu Nilgiri Runnymede Tea Estate 11.325556 76.790833 Debris Slide NA,NO_EXACT_POLYGON_MATCH,,
27522,TN/NIL/58A15/2015-16/311,Tamil Nadu,Nilgiri,,Runnymede Tea Estate,11.325833,76.790556,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,696,LANDSLIDE INVENTORY (Field vaidated),27522 TN/NIL/58A15/2015-16/311 Tamil Nadu Nilgiri Runnymede Tea Estate 11.325833 76.790556 Debris Slide NA,NO_EXACT_POLYGON_MATCH,,
27523,TN/NIL/58A11/2015-16/130,Tamil Nadu,Nilgiri,,"Culvert no. 13/2, Kanthala towards Kunda",11.326389,76.7275,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,696,LANDSLIDE INVENTORY (Field vaidated),"27523 TN/NIL/58A11/2015-16/130 Tamil Nadu Nilgiri Culvert no. 13/2, Kanthala 11.326389 76.7275 Debris Slide NA towards Kunda",NO_EXACT_POLYGON_MATCH,,
27524,TN/NIL/58A15/2015-16/300,Tamil Nadu,Nilgiri,,Glendale Tea Estate,11.326389,76.798333,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,696,LANDSLIDE INVENTORY (Field vaidated),27524 TN/NIL/58A15/2015-16/300 Tamil Nadu Nilgiri Glendale Tea Estate 11.326389 76.798333 Debris Slide NA,NO_EXACT_POLYGON_MATCH,,
27525,TN/NIL/2009/0009,Tamil Nadu,Nilgiri,,,11.32722,76.80389,,NA,,,data/raw/events/landslide_report.pdf,696,LANDSLIDE INVENTORY (Field vaidated),27525 TN/NIL/2009/0009 Tamil Nadu Nilgiri 11.32722 76.80389 NA NA,NO_EXACT_POLYGON_MATCH,,
27526,TN/NIL/58A15/2015-16/184,Tamil Nadu,Nilgiri,,Runnymede Tea Estate,11.327222,76.804167,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,696,LANDSLIDE INVENTORY (Field vaidated),27526 TN/NIL/58A15/2015-16/184 Tamil Nadu Nilgiri Runnymede Tea Estate 11.327222 76.804167 Debris Slide NA,NO_EXACT_POLYGON_MATCH,,
27527,TN/NIL/58A15/2015-16/325,Tamil Nadu,Nilgiri,,Runnymede Tea Estate,11.3275,76.793889,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,696,LANDSLIDE INVENTORY (Field vaidated),27527 TN/NIL/58A15/2015-16/325 Tamil Nadu Nilgiri Runnymede Tea Estate 11.3275 76.793889 Debris Slide NA,NO_EXACT_POLYGON_MATCH,,
27528,TN/NIL/58A15/2015-16/185,Tamil Nadu,Nilgiri,,Runnymede Tea Estate,11.327778,76.804167,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,696,LANDSLIDE INVENTORY (Field vaidated),27528 TN/NIL/58A15/2015-16/185 Tamil Nadu Nilgiri Runnymede Tea Estate 11.327778 76.804167 Debris Slide NA,NO_EXACT_POLYGON_MATCH,,
27529,TN/NIL/58A11/2015-16/125,Tamil Nadu,Nilgiri,,"PC.No:. 11/7, Kanthala towards Kunda",11.328333,76.749722,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,696,LANDSLIDE INVENTORY (Field vaidated),"27529 TN/NIL/58A11/2015-16/125 Tamil Nadu Nilgiri PC.No:. 11/7, Kanthala towards 11.328333 76.749722 Debris Slide NA Kunda",NO_EXACT_POLYGON_MATCH,,
27530,TN/NIL/58A15/2015-16/323,Tamil Nadu,Nilgiri,,"Katteri park,Runnymede railway station",11.328333,76.801111,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,696,LANDSLIDE INVENTORY (Field vaidated),"27530 TN/NIL/58A15/2015-16/323 Tamil Nadu Nilgiri Katteri park,Runnymede railway 11.328333 76.801111 Debris Slide NA station",NO_EXACT_POLYGON_MATCH,,
27531,TN/NIL/58A11/2015-16/126,Tamil Nadu,Nilgiri,,"MS.No:.19/11, Kanthala towards Kundha",11.328611,76.735278,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,696,LANDSLIDE INVENTORY (Field vaidated),"27531 TN/NIL/58A11/2015-16/126 Tamil Nadu Nilgiri MS.No:.19/11, Kanthala 11.328611 76.735278 Debris Slide NA towards Kundha",NO_EXACT_POLYGON_MATCH,,
27532,TN/NIL/58A11/2015-16/74,Tamil Nadu,Nilgiri,,"MS.No:.614/6, Ithalar towards Porthi",11.329167,76.630556,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,696,LANDSLIDE INVENTORY (Field vaidated),"27532 TN/NIL/58A11/2015-16/74 Tamil Nadu Nilgiri MS.No:.614/6, Ithalar towards 11.329167 76.630556 Debris Slide NA Porthi",EXACT_POLYGON_MATCH,635117,Ithalar 1
27533,TN/NIL/58A11/2015-16/127,Tamil Nadu,Nilgiri,,"Culvert no. 12/5, near Shiv Temple",11.329167,76.747778,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,696,LANDSLIDE INVENTORY (Field vaidated),"27533 TN/NIL/58A11/2015-16/127 Tamil Nadu Nilgiri Culvert no. 12/5, near Shiv 11.329167 76.747778 Debris Slide NA Temple",NO_EXACT_POLYGON_MATCH,,
27534,TN/NIL/58A11/2015-16/101,Tamil Nadu,Nilgiri,,Ittalar to Bembatti,11.33,76.645833,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,696,LANDSLIDE INVENTORY (Field vaidated),27534 TN/NIL/58A11/2015-16/101 Tamil Nadu Nilgiri Ittalar to Bembatti 11.33 76.645833 Debris Slide NA,EXACT_POLYGON_MATCH,635117,Ithalar 1
27535,TN/NIL/58A15/2015-16/324,Tamil Nadu,Nilgiri,,Runnymede railway track,11.330278,76.800556,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,696,LANDSLIDE INVENTORY (Field vaidated),27535 TN/NIL/58A15/2015-16/324 Tamil Nadu Nilgiri Runnymede railway track 11.330278 76.800556 Debris Slide NA,NO_EXACT_POLYGON_MATCH,,
27536,TN/NIL/58A15/2015-16/326,Tamil Nadu,Nilgiri,,Near Glendale Tea Factory,11.330278,76.788889,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,696,LANDSLIDE INVENTORY (Field vaidated),27536 TN/NIL/58A15/2015-16/326 Tamil Nadu Nilgiri Near Glendale Tea Factory 11.330278 76.788889 Debris Slide NA,NO_EXACT_POLYGON_MATCH,,
27537,TN/NIL/58A11/2015-16/73,Tamil Nadu,Nilgiri,,"MS.No: 614 /6, Ithalar towards Porthi.",11.330556,76.633333,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,696,LANDSLIDE INVENTORY (Field vaidated),"27537 TN/NIL/58A11/2015-16/73 Tamil Nadu Nilgiri MS.No: 614 /6, Ithalar towards 11.330556 76.633333 Debris Slide NA Porthi.",EXACT_POLYGON_MATCH,635117,Ithalar 1
27538,TN/NIL/58A15/2015-16/251,Tamil Nadu,Nilgiri,,"NH-67, Katteri to Buliyar",11.330833,76.795,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,696,LANDSLIDE INVENTORY (Field vaidated),"27538 TN/NIL/58A15/2015-16/251 Tamil Nadu Nilgiri NH-67, Katteri to Buliyar 11.330833 76.795 Debris Slide NA",NO_EXACT_POLYGON_MATCH,,
27539,TN/NIL/58A15/2015-16/333,Tamil Nadu,Nilgiri,,Along Railway track,11.330833,76.808611,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,696,LANDSLIDE INVENTORY (Field vaidated),27539 TN/NIL/58A15/2015-16/333 Tamil Nadu Nilgiri Along Railway track 11.330833 76.808611 Debris Slide NA,NO_EXACT_POLYGON_MATCH,,
27540,TN/NIL/58A11/2015-16/121,Tamil Nadu,Nilgiri,,Kilinchada village,11.331111,76.739444,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,696,LANDSLIDE INVENTORY (Field vaidated),27540 TN/NIL/58A11/2015-16/121 Tamil Nadu Nilgiri Kilinchada village 11.331111 76.739444 Debris Slide NA,NO_EXACT_POLYGON_MATCH,,
27541,TN/NIL/58A15/2015-16/250,Tamil Nadu,Nilgiri,,"NH-67, Katteri to Buliyar",11.331389,76.793889,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,696,LANDSLIDE INVENTORY (Field vaidated),"27541 TN/NIL/58A15/2015-16/250 Tamil Nadu Nilgiri NH-67, Katteri to Buliyar 11.331389 76.793889 Debris Slide NA",NO_EXACT_POLYGON_MATCH,,
27542,TN/NIL/58A15/2015-16/327,Tamil Nadu,Nilgiri,,Near Katteri bend,11.331389,76.7875,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,696,LANDSLIDE INVENTORY (Field vaidated),27542 TN/NIL/58A15/2015-16/327 Tamil Nadu Nilgiri Near Katteri bend 11.331389 76.7875 Debris Slide NA,NO_EXACT_POLYGON_MATCH,,
27543,TN/NIL/58A15/2015-16/304,Tamil Nadu,Nilgiri,,"Glendale Tea Estate, Karpuswami temple",11.331389,76.786667,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,696,LANDSLIDE INVENTORY (Field vaidated),"27543 TN/NIL/58A15/2015-16/304 Tamil Nadu Nilgiri Glendale Tea Estate, 11.331389 76.786667 Debris Slide NA Karpuswami temple",NO_EXACT_POLYGON_MATCH,,
27544,TN/NIL/58A15/2015-16/253,Tamil Nadu,Nilgiri,,NH-67,11.331609,76.808422,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,696,LANDSLIDE INVENTORY (Field vaidated),27544 TN/NIL/58A15/2015-16/253 Tamil Nadu Nilgiri NH-67 11.331609 76.808422 Debris Slide NA,NO_EXACT_POLYGON_MATCH,,
27545,TN/NIL/58A15/2015-16/306,Tamil Nadu,Nilgiri,,Glendale Tea Estate,11.331667,76.784722,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,696,LANDSLIDE INVENTORY (Field vaidated),27545 TN/NIL/58A15/2015-16/306 Tamil Nadu Nilgiri Glendale Tea Estate 11.331667 76.784722 Debris Slide NA,NO_EXACT_POLYGON_MATCH,,
27546,TN/NIL/58A15/2015-16/305,Tamil Nadu,Nilgiri,,Glendale Tea Estate,11.331944,76.785,Earth,Slide,NA,,data/raw/events/landslide_report.pdf,696,LANDSLIDE INVENTORY (Field vaidated),27546 TN/NIL/58A15/2015-16/305 Tamil Nadu Nilgiri Glendale Tea Estate 11.331944 76.785 Earth Slide NA,NO_EXACT_POLYGON_MATCH,,
27547,TN/NIL/58A15/2015-16/286,Tamil Nadu,Nilgiri,,Gandhipuram village,11.332222,76.798056,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,696,LANDSLIDE INVENTORY (Field vaidated),27547 TN/NIL/58A15/2015-16/286 Tamil Nadu Nilgiri Gandhipuram village 11.332222 76.798056 Debris Slide NA,NO_EXACT_POLYGON_MATCH,,
27548,TN/NIL/58A15/2015-16/294,Tamil Nadu,Nilgiri,,"Mile stone no. 4, Katteri to Karumapalam",11.332222,76.779167,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,696,LANDSLIDE INVENTORY (Field vaidated),"27548 TN/NIL/58A15/2015-16/294 Tamil Nadu Nilgiri Mile stone no. 4, Katteri to 11.332222 76.779167 Debris Slide NA Karumapalam",NO_EXACT_POLYGON_MATCH,,
27549,TN/NIL/58A15/2015-16/295,Tamil Nadu,Nilgiri,,Chinna Karumapalam village,11.332222,76.7675,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,696,LANDSLIDE INVENTORY (Field vaidated),27549 TN/NIL/58A15/2015-16/295 Tamil Nadu Nilgiri Chinna Karumapalam village 11.332222 76.7675 Debris Slide NA,NO_EXACT_POLYGON_MATCH,,
27550,TN/NIL/58A15/2015-16/249,Tamil Nadu,Nilgiri,,"Katteri Junction, Katteri to Burliyar",11.3325,76.791667,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,697,LANDSLIDE INVENTORY (Field vaidated),"27550 TN/NIL/58A15/2015-16/249 Tamil Nadu Nilgiri Katteri Junction, Katteri to 11.3325 76.791667 Debris Slide NA Burliyar",NO_EXACT_POLYGON_MATCH,,
27551,TN/NIL/58A15/2015-16/289,Tamil Nadu,Nilgiri,,West of Katteri road junction,11.3325,76.787778,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,697,LANDSLIDE INVENTORY (Field vaidated),27551 TN/NIL/58A15/2015-16/289 Tamil Nadu Nilgiri West of Katteri road junction 11.3325 76.787778 Debris Slide NA,NO_EXACT_POLYGON_MATCH,,
27552,TN/NIL/58A15/2015-16/291,Tamil Nadu,Nilgiri,,"PC.No:4/7, Katteri to Karumapalam",11.3325,76.784722,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,697,LANDSLIDE INVENTORY (Field vaidated),"27552 TN/NIL/58A15/2015-16/291 Tamil Nadu Nilgiri PC.No:4/7, Katteri to 11.3325 76.784722 Debris Slide NA Karumapalam",NO_EXACT_POLYGON_MATCH,,
27553,TN/NIL/58A15/2015-16/252,Tamil Nadu,Nilgiri,,NH-67,11.33272,76.793978,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,697,LANDSLIDE INVENTORY (Field vaidated),27553 TN/NIL/58A15/2015-16/252 Tamil Nadu Nilgiri NH-67 11.33272 76.793978 Debris Slide NA,NO_EXACT_POLYGON_MATCH,,
27554,TN/NIL/58A15/2015-16/290,Tamil Nadu,Nilgiri,,"PC.No: 4/5, Katteri to Karumapalam",11.332778,76.785278,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,697,LANDSLIDE INVENTORY (Field vaidated),"27554 TN/NIL/58A15/2015-16/290 Tamil Nadu Nilgiri PC.No: 4/5, Katteri to 11.332778 76.785278 Debris Slide NA Karumapalam",NO_EXACT_POLYGON_MATCH,,
27555,TN/NIL/58A15/2015-16/292,Tamil Nadu,Nilgiri,,"PC.No:4/8, Katteri to Karumapalam",11.332778,76.783333,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,697,LANDSLIDE INVENTORY (Field vaidated),"27555 TN/NIL/58A15/2015-16/292 Tamil Nadu Nilgiri PC.No:4/8, Katteri to 11.332778 76.783333 Debris Slide NA Karumapalam",NO_EXACT_POLYGON_MATCH,,
27556,TN/NIL/58A15/2015-16/293,Tamil Nadu,Nilgiri,,Katteri to Karumapalam,11.332778,76.7825,Earth,Slide,NA,,data/raw/events/landslide_report.pdf,697,LANDSLIDE INVENTORY (Field vaidated),27556 TN/NIL/58A15/2015-16/293 Tamil Nadu Nilgiri Katteri to Karumapalam 11.332778 76.7825 Earth Slide NA,NO_EXACT_POLYGON_MATCH,,
